01,01014,16,こむぎ [玄穀] 輸入 硬質,0,1406,332,13.0,null,13.0,2.5,0,3.0,62.6,57.0,58.5,11.4,null,69.4,null,1.6,2,340,26,140,320,3.2,3.1,0.43,4.09,0,54,1,47,0,null,null,null,0,0,0,1.2,0.6,0,0,0,0.35,0.09,5.8,8.0,0.34,0,49,1.29,11.0,0,null,0
01,01015,17,こむぎ [小麦粉] 薄力粉 1等,0,1485,349,14.0,7.7,8.3,1.3,0,1.5,80.3,73.1,74.1,2.5,null,75.8,null,0.4,null,110,20,12,60,0.5,0.3,0.08,0.43,null,4,2,12,0,null,null,null,0,0,0,0.3,0.2,0,0,0,0.11,0.03,0.6,2.4,0.03,0,9,0.53,1.2,0,null,0
01,01016,18,こむぎ [小麦粉] 薄力粉 2等,0,1467,345,14.0,8.3,9.3,1.6,0,1.9,77.7,70.7,72.9,2.6,null,74.3,null,0.5,null,130,23,30,77,0.9,0.7,0.18,0.77,0,3,2,14,0,null,null,null,0,0,0,1.0,0.5,0,0,0,0.21,0.04,1.0,2.9,0.09,0,14,0.62,2.5,0,null,0
01,01018,19,こむぎ [小麦粉] 中力粉 1等,0,1435,337,14.0,8.3,9.0,1.4,0,1.6,76.4,69.5,73.2,2.8,null,75.1,null,0.4,1,100,17,18,64,0.5,0.5,0.11,0.43,0,7,null,9,0,null,null,null,0,0,0,0.3,0.2,0,0,0,0.10,0.03,0.6,2.4,0.05,0,8,0.47,1.5,0,null,0
01,01019,20,こむぎ [小麦粉] 中力粉 2等,0,1466,346,14.0,8.9,9.7,1.6,0,1.8,73.1,66.5,73.0,2.1,null,74.0,null,0.5,1,110,24,26,80,1.1,0.6,0.14,0.77,0,7,2,10,0,null,null,null,0,0,0,0.8,0.4,0,0,0,0.22,0.04,1.2,3.1,0.07,0,12,0.66,2.6,0,null,0
01,01020,21,こむぎ [小麦粉] 強力粉 1等,0,1432,337,14.5,11.0,11.8,1.3,0,1.5,73.5,66.8,70.1,2.7,null,71.7,null,0.4,null,89,17,23,64,0.9,0.8,0.15,0.32,0,39,1,26,0,null,null,null,0,0,0,0.3,0.2,0,0,0,0.09,0.04,0.8,3.1,0.06,0,16,0.77,1.7,0,null,0
01,01021,22,こむぎ [小麦粉] 強力粉 2等,0,1455,343,14.5,11.9,12.6,1.5,0,1.7,70.0,63.6,69.5,2.1,null,70.6,null,0.5,null,86,21,36,86,1.0,1.0,0.19,0.58,0,49,1,30,0,null,null,null,0,0,0,0.5,0.2,0,0,0,0.13,0.04,1.1,3.6,0.08,0,18,0.93,2.6,0,null,0
01,01023,23,こむぎ [小麦粉] 強力粉 全粒粉,0,1356,320,14.5,11.7,12.8,2.4,0,2.9,61.2,55.6,58.6,11.2,null,68.2,null,1.6,2,330,26,140,310,3.1,3.0,0.42,4.02,0,47,3,44,0,null,null,null,0,0,0,1.0,0.5,0,0,0,0.34,0.09,5.7,8.5,0.33,0,48,1.27,11.0,0,null,0
01,01146,24,こむぎ [小麦粉] プレミックス粉 お好み焼き用,0,1426,335,9.8,9.0,10.1,1.8,1,1.9,74.1,67.6,72.7,2.8,null,73.6,null,3.9,1400,210,64,31,320,1.0,0.7,0.13,0.92,1400,8,3,15,0,null,7,1,8,1,0.1,0.6,0.3,0.2,null,1,0.21,0.03,1.5,3.3,0.07,0.1,17,0.41,2.4,null,null,3.7
01,01024,25,こむぎ [小麦粉] プレミックス粉 ホットケーキ用,0,1529,360,11.1,7.1,7.8,3.6,31,4.0,78.6,72.4,74.2,1.8,null,74.4,null,2.1,390,230,100,12,170,0.5,0.3,0.07,null,0,3,5,11,9,null,null,null,3,9,0.1,0.5,0.1,0.3,0.1,1,0.10,0.08,0.5,2.2,0.04,0.1,10,0.48,1.5,0,null,1.0
01,01147,26,こむぎ [小麦粉] プレミックス粉 から揚げ用,0,1325,311,8.3,9.2,10.2,1.0,0,1.2,69.4,63.4,68.6,2.6,null,70.0,null,10.3,3800,280,110,39,130,1.2,0.7,0.10,0.96,1,6,6,23,0,2,39,31,56,5,0,0.3,0.2,0.1,0,2,0.15,0.07,1.3,2.8,0.12,null,26,0.33,4.3,0,null,9.7
01,01025,27,こむぎ [小麦粉] プレミックス粉 天ぷら用,0,1434,337,12.4,8.2,8.8,1.1,3,1.3,77.1,70.1,74.6,2.5,null,76.1,null,1.2,210,160,140,19,120,0.6,0.5,0.12,0.62,1,3,2,10,null,null,3,2,4,1,0,0.3,0.2,0,0,0,0.12,0.99,0.9,2.7,0.06,0,12,0.35,1.3,0,null,0.5
01,01171,28,こむぎ [小麦粉] プレミックス粉 天ぷら用 バッター,0,578,136,65.5,3.0,3.3,0.4,1,0.5,30.3,27.6,29.6,1.0,null,30.2,null,0.4,64,67,84,6,51,0.2,0.1,0.04,0.20,1,1,1,3,0,0,39,0,39,3,0,0.1,0.1,0,0,0,0.04,0.16,0.4,1.0,0.02,0,3,0.19,0.5,0,null,0.2
01,01172,29,こむぎ [小麦粉] プレミックス粉 天ぷら用 バッター 揚げ,0,2439,588,10.2,3.9,4.3,null,2,47.7,null,null,34.3,3.3,null,37.0,null,0.6,79,93,100,8,63,0.3,0.1,0.04,0.26,0,1,2,4,0,0,1,0,1,0,null,7.6,0.1,17.0,0.5,81,0.05,0.14,0.5,1.3,0.03,0,4,0.21,0.7,0,null,0.2
